time,UpperCO2[3rdFlrSZ],UpperCO2[3rdMT],UpperCO2[2ndFlrNZ],UpperCO2[2ndFlrSZ],UpperCO2[2ndFlrMT1],UpperCO2[2ndFlrMT2],UpperCO2[1stFlrNZ],UpperCO2[1stFlrSZ1],UpperCO2[1stFlrSZ2],UpperCO2[1stFlrMT1],UpperCO2[1stFlrMT2],UpperCO2[GndFlrKT],UpperCO2[GndFlrMT1],UpperCO2[GndFlrMT2]
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.38E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.39E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.40E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.41E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.42E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.43E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.44E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.45E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.46E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.47E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.48E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.49E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.50E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.51E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
