time,EmissionsElectricPower
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.66E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.67E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.68E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.69E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.70E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.71E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.72E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.73E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.74E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.75E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.76E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.77E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.78E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.79E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.80E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.81E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.82E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.83E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.84E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.85E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.86E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.87E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.88E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.89E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.90E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.91E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.92E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.93E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.94E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.95E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.96E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.97E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.98E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
1.99E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.00E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.01E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.02E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.03E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.04E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.05E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.06E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.07E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.08E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.09E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.10E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
