Time,limits.TSoftUp,limits.TSoftDown,limits.THardUp,limits.THardDown,limits.Tavg
2.29968e+07,303.1209,291.1209,303.6209,290.6209,297.1209
2.30004e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.3004e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30076e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30112e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30148e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30184e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.3022e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30256e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30292e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30328e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30364e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.304e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30436e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30472e+07,298.1209,296.1209,298.6209,295.6209,297.1209
2.30508e+07,303.1209,291.1209,303.6209,290.6209,297.1209
2.30544e+07,303.1209,291.1209,303.6209,290.6209,297.1209
2.3058e+07,303.1209,291.1209,303.6209,290.6209,297.1209
2.30616e+07,303.1209,291.1209,303.6209,290.6209,297.1209
2.30652e+07,303.1209,291.1209,303.6209,290.6209,297.1209
2.30688e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.30724e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.3076e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.30796e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.30832e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.30868e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.30904e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.3094e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.30976e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31012e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31048e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31084e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.3112e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31156e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31192e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31228e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31264e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.313e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31336e+07,298.61917,296.61917,299.11917,296.11917,297.61917
2.31372e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.31408e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.31444e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.3148e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.31516e+07,303.61917,291.61917,304.11917,291.11917,297.61917
2.31552e+07,303.65,291.65,304.15,291.15,297.65
2.31588e+07,303.65,291.65,304.15,291.15,297.65
2.31624e+07,303.65,291.65,304.15,291.15,297.65
2.3166e+07,303.65,291.65,304.15,291.15,297.65
2.31696e+07,303.65,291.65,304.15,291.15,297.65
2.31732e+07,303.65,291.65,304.15,291.15,297.65
2.31768e+07,303.65,291.65,304.15,291.15,297.65
2.31804e+07,303.65,291.65,304.15,291.15,297.65
2.3184e+07,303.65,291.65,304.15,291.15,297.65
2.31876e+07,303.65,291.65,304.15,291.15,297.65
2.31912e+07,303.65,291.65,304.15,291.15,297.65
2.31948e+07,303.65,291.65,304.15,291.15,297.65
2.31984e+07,303.65,291.65,304.15,291.15,297.65
2.3202e+07,303.65,291.65,304.15,291.15,297.65
2.32056e+07,303.65,291.65,304.15,291.15,297.65
2.32092e+07,303.65,291.65,304.15,291.15,297.65
2.32128e+07,303.65,291.65,304.15,291.15,297.65
2.32164e+07,303.65,291.65,304.15,291.15,297.65
2.322e+07,303.65,291.65,304.15,291.15,297.65
2.32236e+07,303.65,291.65,304.15,291.15,297.65
2.32272e+07,303.65,291.65,304.15,291.15,297.65
2.32308e+07,303.65,291.65,304.15,291.15,297.65
2.32344e+07,303.65,291.65,304.15,291.15,297.65
2.3238e+07,303.65,291.65,304.15,291.15,297.65
2.32416e+07,303.65,291.65,304.15,291.15,297.65
2.32452e+07,303.65,291.65,304.15,291.15,297.65
2.32488e+07,303.65,291.65,304.15,291.15,297.65
2.32524e+07,303.65,291.65,304.15,291.15,297.65
2.3256e+07,303.65,291.65,304.15,291.15,297.65
2.32596e+07,303.65,291.65,304.15,291.15,297.65
2.32632e+07,303.65,291.65,304.15,291.15,297.65
2.32668e+07,303.65,291.65,304.15,291.15,297.65
2.32704e+07,303.65,291.65,304.15,291.15,297.65
2.3274e+07,303.65,291.65,304.15,291.15,297.65
2.32776e+07,303.65,291.65,304.15,291.15,297.65
2.32812e+07,303.65,291.65,304.15,291.15,297.65
2.32848e+07,303.65,291.65,304.15,291.15,297.65
2.32884e+07,303.65,291.65,304.15,291.15,297.65
2.3292e+07,303.65,291.65,304.15,291.15,297.65
2.32956e+07,303.65,291.65,304.15,291.15,297.65
2.32992e+07,303.65,291.65,304.15,291.15,297.65
2.33028e+07,303.65,291.65,304.15,291.15,297.65
2.33064e+07,303.65,291.65,304.15,291.15,297.65
2.331e+07,303.65,291.65,304.15,291.15,297.65
2.33136e+07,303.65,291.65,304.15,291.15,297.65
2.33172e+07,303.65,291.65,304.15,291.15,297.65
2.33208e+07,303.65,291.65,304.15,291.15,297.65
2.33244e+07,303.65,291.65,304.15,291.15,297.65
2.3328e+07,303.65,291.65,304.15,291.15,297.65
2.33316e+07,303.65,291.65,304.15,291.15,297.65
2.33352e+07,303.65,291.65,304.15,291.15,297.65
2.33388e+07,303.65,291.65,304.15,291.15,297.65
2.33424e+07,303.65,291.65,304.15,291.15,297.65
2.3346e+07,298.65,296.65,299.15,296.15,297.65
2.33496e+07,298.65,296.65,299.15,296.15,297.65
2.33532e+07,298.65,296.65,299.15,296.15,297.65
2.33568e+07,298.65,296.65,299.15,296.15,297.65
2.33604e+07,298.65,296.65,299.15,296.15,297.65
2.3364e+07,298.65,296.65,299.15,296.15,297.65
2.33676e+07,298.65,296.65,299.15,296.15,297.65
2.33712e+07,298.65,296.65,299.15,296.15,297.65
2.33748e+07,298.65,296.65,299.15,296.15,297.65
2.33784e+07,298.65,296.65,299.15,296.15,297.65
2.3382e+07,298.65,296.65,299.15,296.15,297.65
2.33856e+07,298.65,296.65,299.15,296.15,297.65
2.33892e+07,298.65,296.65,299.15,296.15,297.65
2.33928e+07,298.65,296.65,299.15,296.15,297.65
2.33964e+07,303.65,291.65,304.15,291.15,297.65
2.34e+07,303.65,291.65,304.15,291.15,297.65
2.34036e+07,303.65,291.65,304.15,291.15,297.65
2.34072e+07,303.65,291.65,304.15,291.15,297.65
2.34108e+07,303.65,291.65,304.15,291.15,297.65
2.34144e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.3418e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.34216e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.34252e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.34288e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.34324e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.3436e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34396e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34432e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34468e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34504e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.3454e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34576e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34612e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34648e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34684e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.3472e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34756e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34792e+07,298.4855,296.4855,298.9855,295.9855,297.4855
2.34828e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.34864e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.349e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.34936e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.34972e+07,303.4855,291.4855,303.9855,290.9855,297.4855
2.35008e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35044e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.3508e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35116e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35152e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35188e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35224e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.3526e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35296e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35332e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35368e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35404e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.3544e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35476e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35512e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35548e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35584e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.3562e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35656e+07,298.41885,296.41885,298.91885,295.91885,297.41885
2.35692e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35728e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35764e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.358e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35836e+07,303.41885,291.41885,303.91885,290.91885,297.41885
2.35872e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.35908e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.35944e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.3598e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.36016e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.36052e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36088e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36124e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.3616e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36196e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36232e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36268e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36304e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.3634e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36376e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36412e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36448e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36484e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.3652e+07,298.32843,296.32843,298.82843,295.82843,297.32843
2.36556e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.36592e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.36628e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.36664e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.367e+07,303.32843,291.32843,303.82843,290.82843,297.32843
2.36736e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.36772e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.36808e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.36844e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.3688e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.36916e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.36952e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.36988e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37024e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.3706e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37096e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37132e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37168e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37204e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.3724e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37276e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37312e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37348e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.37384e+07,297.64893,295.64893,298.14893,295.14893,296.64893
2.3742e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.37456e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.37492e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.37528e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.37564e+07,302.64893,290.64893,303.14893,290.14893,296.64893
2.376e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37636e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37672e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37708e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37744e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.3778e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37816e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37852e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37888e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37924e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.3796e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.37996e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38032e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38068e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38104e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.3814e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38176e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38212e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38248e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38284e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.3832e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38356e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38392e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38428e+07,302.07336,290.07336,302.57336,289.57336,296.07336
2.38464e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.385e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38536e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38572e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38608e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38644e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.3868e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38716e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38752e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38788e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38824e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.3886e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38896e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38932e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.38968e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39004e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.3904e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39076e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39112e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39148e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39184e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.3922e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39256e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39292e+07,301.79312,289.79312,302.29312,289.29312,295.79312
2.39328e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.39364e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.394e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.39436e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.39472e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.39508e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39544e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.3958e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39616e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39652e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39688e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39724e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.3976e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39796e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39832e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39868e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39904e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.3994e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.39976e+07,296.7303,294.7303,297.2303,294.2303,295.7303
2.40012e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.40048e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.40084e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.4012e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.40156e+07,301.7303,289.7303,302.2303,289.2303,295.7303
2.40192e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.40228e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.40264e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.403e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.40336e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.40372e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40408e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40444e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.4048e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40516e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40552e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40588e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40624e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.4066e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40696e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40732e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40768e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40804e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.4084e+07,296.83704,294.83704,297.33704,294.33704,295.83704
2.40876e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.40912e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.40948e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.40984e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.4102e+07,301.83704,289.83704,302.33704,289.33704,295.83704
2.41056e+07,301.981,289.981,302.481,289.481,295.981
2.41092e+07,301.981,289.981,302.481,289.481,295.981
2.41128e+07,301.981,289.981,302.481,289.481,295.981
2.41164e+07,301.981,289.981,302.481,289.481,295.981
2.412e+07,301.981,289.981,302.481,289.481,295.981
2.41236e+07,296.981,294.981,297.481,294.481,295.981
2.41272e+07,296.981,294.981,297.481,294.481,295.981
2.41308e+07,296.981,294.981,297.481,294.481,295.981
2.41344e+07,296.981,294.981,297.481,294.481,295.981
2.4138e+07,296.981,294.981,297.481,294.481,295.981
2.41416e+07,296.981,294.981,297.481,294.481,295.981
2.41452e+07,296.981,294.981,297.481,294.481,295.981
2.41488e+07,296.981,294.981,297.481,294.481,295.981
2.41524e+07,296.981,294.981,297.481,294.481,295.981
2.4156e+07,296.981,294.981,297.481,294.481,295.981
2.41596e+07,296.981,294.981,297.481,294.481,295.981
2.41632e+07,296.981,294.981,297.481,294.481,295.981
2.41668e+07,296.981,294.981,297.481,294.481,295.981
2.41704e+07,296.981,294.981,297.481,294.481,295.981
2.4174e+07,301.981,289.981,302.481,289.481,295.981
2.41776e+07,301.981,289.981,302.481,289.481,295.981
2.41812e+07,301.981,289.981,302.481,289.481,295.981
2.41848e+07,301.981,289.981,302.481,289.481,295.981
2.41884e+07,301.981,289.981,302.481,289.481,295.981
2.4192e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.41956e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.41992e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.42028e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.42064e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.421e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42136e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42172e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42208e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42244e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.4228e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42316e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42352e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42388e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42424e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.4246e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42496e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42532e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42568e+07,297.19974,295.19974,297.69974,294.69974,296.19974
2.42604e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.4264e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.42676e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.42712e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.42748e+07,302.19974,290.19974,302.69974,289.69974,296.19974
2.42784e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.4282e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.42856e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.42892e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.42928e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.42964e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43036e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43072e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43108e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43144e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.4318e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43216e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43252e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43288e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43324e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.4336e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43396e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43432e+07,297.26965,295.26965,297.76965,294.76965,296.26965
2.43468e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.43504e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.4354e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.43576e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.43612e+07,302.26965,290.26965,302.76965,289.76965,296.26965
2.43648e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.43684e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.4372e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.43756e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.43792e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.43828e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.43864e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.439e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.43936e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.43972e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44008e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44044e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.4408e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44116e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44152e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44188e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44224e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.4426e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44296e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44332e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44368e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44404e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.4444e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44476e+07,302.5595,290.5595,303.0595,290.0595,296.5595
2.44512e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44548e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44584e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.4462e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44656e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44692e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44728e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44764e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.448e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44836e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44872e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44908e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.44944e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.4498e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45016e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45052e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45088e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45124e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.4516e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45196e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45232e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45268e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45304e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.4534e+07,303.1161,291.1161,303.6161,290.6161,297.1161
2.45376e+07,303.59555,291.59555,304.09555,291.09555,297.59555
2.45412e+07,303.59555,291.59555,304.09555,291.09555,297.59555
2.45448e+07,303.59555,291.59555,304.09555,291.09555,297.59555
2.45484e+07,303.59555,291.59555,304.09555,291.09555,297.59555
2.4552e+07,303.59555,291.59555,304.09555,291.09555,297.59555
2.45556e+07,298.59555,296.59555,299.09555,296.09555,297.59555
2.45592e+07,298.59555,296.59555,299.09555,296.09555,297.59555
2.45628e+07,298.59555,296.59555,299.09555,296.09555,297.59555
2.45664e+07,298.59555,296.59555,299.09555,296.09555,297.59555
