#1
double csv(52501,28)
# time	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	col11	col12	col13	col14	col15	col16	col17	col18	col19	col20	col21	col22	col23	col24	col25	col26	col27
2.74392e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	9	5	6	0	0	0	0	0
2.74398e+07	15.6667	0	1	0	0	15.6667	15.6667	1	1	0	15.6667	15.6667	15.6667	1	1	0	0	0	0	7.5	5.16667	5.16667	0	0	0	0	0
2.74404e+07	15.3333	0	1	0	0	15.3333	15.3333	1	1	0	15.3333	15.3333	15.3333	1	1	0	0	0	0	6	5.33333	4.33333	0	0	0	0	0
2.7441e+07	15	0	1	0	0	15	15	1	1	0	15	15	15	1	1	0	0	0	0	4.5	5.5	3.5	0	0	0	0	0
2.74416e+07	14.6667	0	1	0	0	14.6667	14.6667	1	1	0	14.6667	14.6667	14.6667	1	1	0	0	0	0	3	5.66667	2.66667	0	0	0	0	0
2.74422e+07	14.3333	0	1	0	0	14.3333	14.3333	1	1	0	14.3333	14.3333	14.3333	1	1	0	0	0	0	1.5	5.83333	1.83333	0	0	0	0	0
2.74428e+07	14	0	1	0	0	14	14	1	1	0	14	14	14	1	1	0	0	0	0	0	6	1	0	0	0	0	0
2.74434e+07	14.3333	0	1	0	0	14.3333	14.3333	1	1	0	14.3333	14.3333	14.3333	1	1	0	0	0	0	0	5.66667	1	0	0	0	0	0
2.7444e+07	14.6667	0	1	0	0	14.6667	14.6667	1	1	0	14.6667	14.6667	14.6667	1	1	0	0	0	0	0	5.33333	1	0	0	0	0	0
2.74446e+07	15	0	1	0	0	15	15	1	1	0	15	15	15	1	1	0	0	0	0	0	5	1	0	0	0	0	0
2.74452e+07	15.3333	0	1	0	0	15.3333	15.3333	1	1	0	15.3333	15.3333	15.3333	1	1	0	0	0	0	0	4.66667	1	0	0	0	0	0
2.74458e+07	15.6667	0	1	0	0	15.6667	15.6667	1	1	0	15.6667	15.6667	15.6667	1	1	0	0	0	0	0	4.33333	1	0	0	0	0	0
2.74464e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	0	4	1	0	0	0	0	0
2.7447e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	0.166667	3.83333	1	0	0	0	0	0
2.74476e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	0.333333	3.66667	1	0	0	0	0	0
2.74482e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	0.5	3.5	1	0	0	0	0	0
2.74488e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	0.666667	3.33333	1	0	0	0	0	0
2.74494e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	0.833333	3.16667	1	0	0	0	0	0
2.745e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	1	3	1	0	0	0	0	0
2.74506e+07	15.5	0	1	0	0	15.5	15.5	1	1	0	15.5	15.5	15.5	1	1	0	0	0	0	1.16667	2.83333	1	0	0	0	0	0
2.74512e+07	15	0	1	0	0	15	15	1	1	0	15	15	15	1	1	0	0	0	0	1.33333	2.66667	1	0	0	0	0	0
2.74518e+07	14.5	0	1	0	0	14.5	14.5	1	1	0	14.5	14.5	14.5	1	1	0	0	0	0	1.5	2.5	1	0	0	0	0	0
2.74524e+07	14	0	1	0	0	14	14	1	1	0	14	14	14	1	1	0	0	0	0	1.66667	2.33333	1	0	0	0	0	0
2.7453e+07	13.5	0	1	0	0	13.5	13.5	1	1	0	13.5	13.5	13.5	1	1	0	0	0	0	1.83333	2.16667	1	0	0	0	0	0
2.74536e+07	13	0	1	0	0	13	13	1	1	0	13	13	13	1	1	0	0	0	0	2	2	1	0	0	0	0	0
2.74542e+07	11.8333	0	0.833333	0	0	11.8333	11.8333	0.833333	0.833333	0	11.8333	11.8333	11.8333	0.833333	0.833333	0	0	0	0	1.83333	2	1	0	0	0	0	0
2.74548e+07	10.6667	0	0.666667	0	0	10.6667	10.6667	0.666667	0.666667	0	10.6667	10.6667	10.6667	0.666667	0.666667	0	0	0	0	1.66667	2	1	0	0	0	0	0
2.74554e+07	9.5	0	0.5	0	0	9.5	9.5	0.5	0.5	0	9.5	9.5	9.5	0.5	0.5	0	0	0	0	1.5	2	1	0	0	0	0	0
2.7456e+07	8.33333	0	0.333333	0	0	8.33333	8.33333	0.333333	0.333333	0	8.33333	8.33333	8.33333	0.333333	0.333333	0	0	0	0	1.33333	2	1	0	0	0	0	0
2.74566e+07	7.16667	0	0.166667	0	0	7.16667	7.16667	0.166667	0.166667	0	7.16667	7.16667	7.16667	0.166667	0.166667	0	0	0	0	1.16667	2	1	0	0	0	0	0
2.74572e+07	6	0	0	0	0	6	6	0	0	0	6	6	6	0	0	0	0	0	0	1	2	1	0	0	0	0	0
2.74578e+07	5.16667	0	0	0	0	5.16667	5.16667	0	0	0	5.16667	5.16667	5.16667	0	0	0	0	0	0	1	1.83333	1	0	0	0	0	0
2.74584e+07	4.33333	0	0	0	0	4.33333	4.33333	0	0	0	4.33333	4.33333	4.33333	0	0	0	0	0	0	1	1.66667	1	0	0	0	0	0
2.7459e+07	3.5	0	0	0	0	3.5	3.5	0	0	0	3.5	3.5	3.5	0	0	0	0	0	0	1	1.5	1	0	0	0	0	0
2.74596e+07	2.66667	0	0	0	0	2.66667	2.66667	0	0	0	2.66667	2.66667	2.66667	0	0	0	0	0	0	1	1.33333	1	0	0	0	0	0
2.74602e+07	1.83333	0	0	0	0	1.83333	1.83333	0	0	0	1.83333	1.83333	1.83333	0	0	0	0	0	0	1	1.16667	1	0	0	0	0	0
2.74608e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0
2.74614e+07	0.833333	0	0	0	0	0.833333	0.833333	0	0	0	0.833333	0.833333	0.833333	0	0	0	0	0	0	1	1	1	0	0	0	0	0
2.7462e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	1	1	1	0	0	0	0	0
2.74626e+07	0.5	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	1	1	1	0	0	0	0	0
2.74632e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	1	1	1	0	0	0	0	0
2.74638e+07	0.166667	0	0	0	0	0.166667	0.166667	0	0	0	0.166667	0.166667	0.166667	0	0	0	0	0	0	1	1	1	0	0	0	0	0
2.74644e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
2.7465e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	1	1	0	0	0	0	0
2.74656e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	1	1	0	0	0	0	0
2.74662e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	1	0	0	0	0	0
2.74668e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	1	1	0	0	0	0	0
2.74674e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	1	1	0	0	0	0	0
2.7468e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
2.74686e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	1	0	0	0	0	0
2.74692e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	1	0	0	0	0	0
2.74698e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	0	0	0	0	0
2.74704e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	1	0	0	0	0	0
2.7471e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	1	0	0	0	0	0
2.74716e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2.74722e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	0	0	0	0	0
2.74728e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0	0	0	0	0
2.74734e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
2.7474e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0	0
2.74746e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0	0	0	0
2.74752e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74758e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0	0	0	0	0
2.74764e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0	0	0
2.7477e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
2.74776e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0	0	0	0	0	0
2.74782e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	0	0	0	0	0	0
2.74788e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.74794e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.748e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.74806e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.74812e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.74818e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.74824e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.7483e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	0	0	0	0	0	0
2.74836e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0	0	0	0	0	0
2.74842e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
2.74848e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0	0	0
2.74854e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0	0	0	0	0
2.7486e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74866e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74872e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74878e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74884e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7489e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74896e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74902e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74908e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74914e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7492e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74926e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74932e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74938e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	0.666667	1	0.333333	0	0	0	0	0
2.74944e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	1.33333	2	0.666667	0	0	0	0	0
2.7495e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	2	3	1	0	0	0	0	0
2.74956e+07	1.33333	0	0	0	0	1.33333	1.33333	0	0	0	1.33333	1.33333	1.33333	0	0	0	0	0	0	2.66667	4	1.33333	0	0	0	0	0
2.74962e+07	1.66667	0	0	0	0	1.66667	1.66667	0	0	0	1.66667	1.66667	1.66667	0	0	0	0	0	0	3.33333	5	1.66667	0	0	0	0	0
2.74968e+07	2	0	0	0	0	2	2	0	0	0	2	2	2	0	0	0	0	0	0	4	6	2	0	0	0	0	0
2.74974e+07	1.66667	0	0	0	0	1.66667	1.66667	0	0	0	1.66667	1.66667	1.66667	0	0	0	0	0	0	3.83333	5.5	1.83333	0	0	0	0	0
2.7498e+07	1.33333	0	0	0	0	1.33333	1.33333	0	0	0	1.33333	1.33333	1.33333	0	0	0	0	0	0	3.66667	5	1.66667	0	0	0	0	0
2.74986e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	3.5	4.5	1.5	0	0	0	0	0
2.74992e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	3.33333	4	1.33333	0	0	0	0	0
2.74998e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	3.16667	3.5	1.16667	0	0	0	0	0
2.75004e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0
2.7501e+07	0.166667	0	0	0	0	0.166667	0.166667	0	0	0	0.166667	0.166667	0.166667	0	0	0	0	0	0	3.33333	3	1.16667	0	0	0	0	0
2.75016e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	3.66667	3	1.33333	0	0	0	0	0
2.75022e+07	0.5	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	4	3	1.5	0	0	0	0	0
2.75028e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	4.33333	3	1.66667	0	0	0	0	0
2.75034e+07	0.833333	0	0	0	0	0.833333	0.833333	0	0	0	0.833333	0.833333	0.833333	0	0	0	0	0	0	4.66667	3	1.83333	0	0	0	0	0
2.7504e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	5	3	2	0	0	0	0	0
2.75046e+07	1.5	0	0.166667	0	0	1.5	1.5	0.166667	0.166667	0	1.5	1.5	1.5	0.166667	0.166667	0	0	0	0	5	3.16667	2	0	0	0	0	0
2.75052e+07	2	0	0.333333	0	0	2	2	0.333333	0.333333	0	2	2	2	0.333333	0.333333	0	0	0	0	5	3.33333	2	0	0	0	0	0
2.75058e+07	2.5	0	0.5	0	0	2.5	2.5	0.5	0.5	0	2.5	2.5	2.5	0.5	0.5	0	0	0	0	5	3.5	2	0	0	0	0	0
2.75064e+07	3	0	0.666667	0	0	3	3	0.666667	0.666667	0	3	3	3	0.666667	0.666667	0	0	0	0	5	3.66667	2	0	0	0	0	0
2.7507e+07	3.5	0	0.833333	0	0	3.5	3.5	0.833333	0.833333	0	3.5	3.5	3.5	0.833333	0.833333	0	0	0	0	5	3.83333	2	0	0	0	0	0
2.75076e+07	4	0	1	0	0	4	4	1	1	0	4	4	4	1	1	0	0	0	0	5	4	2	0	0	0	0	0
2.75082e+07	5.5	0	1	0	0	5.5	5.5	1	1	0	5.5	5.5	5.5	1	1	0	0	0	0	5.16667	4	2.16667	0	0	0	0	0
2.75088e+07	7	0	1	0	0	7	7	1	1	0	7	7	7	1	1	0	0	0	0	5.33333	4	2.33333	0	0	0	0	0
2.75094e+07	8.5	0	1	0	0	8.5	8.5	1	1	0	8.5	8.5	8.5	1	1	0	0	0	0	5.5	4	2.5	0	0	0	0	0
2.751e+07	10	0	1	0	0	10	10	1	1	0	10	10	10	1	1	0	0	0	0	5.66667	4	2.66667	0	0	0	0	0
2.75106e+07	11.5	0	1	0	0	11.5	11.5	1	1	0	11.5	11.5	11.5	1	1	0	0	0	0	5.83333	4	2.83333	0	0	0	0	0
2.75112e+07	13	0	1	0	0	13	13	1	1	0	13	13	13	1	1	0	0	0	0	6	4	3	0	0	0	0	0
2.75118e+07	13.5	0	1	0	0	13.5	13.5	1	1	0	13.5	13.5	13.5	1	1	0	0	0	0	5.66667	4.16667	3	0	0	0	0	0
2.75124e+07	14	0	1	0	0	14	14	1	1	0	14	14	14	1	1	0	0	0	0	5.33333	4.33333	3	0	0	0	0	0
2.7513e+07	14.5	0	1	0	0	14.5	14.5	1	1	0	14.5	14.5	14.5	1	1	0	0	0	0	5	4.5	3	0	0	0	0	0
2.75136e+07	15	0	1	0	0	15	15	1	1	0	15	15	15	1	1	0	0	0	0	4.66667	4.66667	3	0	0	0	0	0
2.75142e+07	15.5	0	1	0	0	15.5	15.5	1	1	0	15.5	15.5	15.5	1	1	0	0	0	0	4.33333	4.83333	3	0	0	0	0	0
2.75148e+07	16	0	1	0	0	16	16	1	1	0	16	16	16	1	1	0	0	0	0	4	5	3	0	0	0	0	0
2.75154e+07	15.8333	0	1	0	0	15.8333	15.8333	1	1	0	15.8333	15.8333	15.8333	1	1	0	0	0	0	4.33333	5	2.83333	0	0	0	0	0
2.7516e+07	15.6667	0	1	0	0	15.6667	15.6667	1	1	0	15.6667	15.6667	15.6667	1	1	0	0	0	0	4.66667	5	2.66667	0	0	0	0	0
2.75166e+07	15.5	0	1	0	0	15.5	15.5	1	1	0	15.5	15.5	15.5	1	1	0	0	0	0	5	5	2.5	0	0	0	0	0
2.75172e+07	15.3333	0	1	0	0	15.3333	15.3333	1	1	0	15.3333	15.3333	15.3333	1	1	0	0	0	0	5.33333	5	2.33333	0	0	0	0	0
2.75178e+07	15.1667	0	1	0	0	15.1667	15.1667	1	1	0	15.1667	15.1667	15.1667	1	1	0	0	0	0	5.66667	5	2.16667	0	0	0	0	0
2.75184e+07	15	0	1	0	0	15	15	1	1	0	15	15	15	1	1	0	0	0	0	6	5	2	0	0	0	0	0
2.7519e+07	14.6667	0	1	0	0	14.6667	14.6667	1	1	0	14.6667	14.6667	14.6667	1	1	0	0	0	0	7.83333	5	1.83333	0	0	0	0	0
2.75196e+07	14.3333	0	1	0	0	14.3333	14.3333	1	1	0	14.3333	14.3333	14.3333	1	1	0	0	0	0	9.66667	5	1.66667	0	0	0	0	0
2.75202e+07	14	0	1	0	0	14	14	1	1	0	14	14	14	1	1	0	0	0	0	11.5	5	1.5	0	0	0	0	0
2.75208e+07	13.6667	0	1	0	0	13.6667	13.6667	1	1	0	13.6667	13.6667	13.6667	1	1	0	0	0	0	13.3333	5	1.33333	0	0	0	0	0
2.75214e+07	13.3333	0	1	0	0	13.3333	13.3333	1	1	0	13.3333	13.3333	13.3333	1	1	0	0	0	0	15.1667	5	1.16667	0	0	0	0	0
2.7522e+07	13	0	1	0	0	13	13	1	1	0	13	13	13	1	1	0	0	0	0	17	5	1	0	0	0	0	0
2.75226e+07	12.3333	0	0.833333	0	0	12.3333	12.3333	0.833333	0.833333	0	12.3333	12.3333	12.3333	0.833333	0.833333	0	0	0	0	15.5	4.83333	1	0	0	0	0	0
2.75232e+07	11.6667	0	0.666667	0	0	11.6667	11.6667	0.666667	0.666667	0	11.6667	11.6667	11.6667	0.666667	0.666667	0	0	0	0	14	4.66667	1	0	0	0	0	0
2.75238e+07	11	0	0.5	0	0	11	11	0.5	0.5	0	11	11	11	0.5	0.5	0	0	0	0	12.5	4.5	1	0	0	0	0	0
2.75244e+07	10.3333	0	0.333333	0	0	10.3333	10.3333	0.333333	0.333333	0	10.3333	10.3333	10.3333	0.333333	0.333333	0	0	0	0	11	4.33333	1	0	0	0	0	0
2.7525e+07	9.66667	0	0.166667	0	0	9.66667	9.66667	0.166667	0.166667	0	9.66667	9.66667	9.66667	0.166667	0.166667	0	0	0	0	9.5	4.16667	1	0	0	0	0	0
2.75256e+07	9	0	0	0	0	9	9	0	0	0	9	9	9	0	0	0	0	0	0	8	4	1	0	0	0	0	0
2.75262e+07	9.16667	0	0.166667	0	0	9.16667	9.16667	0.166667	0.166667	0	9.16667	9.16667	9.16667	0.166667	0.166667	0	0	0	0	6.66667	3.66667	1	0	0	0	0	0
2.75268e+07	9.33333	0	0.333333	0	0	9.33333	9.33333	0.333333	0.333333	0	9.33333	9.33333	9.33333	0.333333	0.333333	0	0	0	0	5.33333	3.33333	1	0	0	0	0	0
2.75274e+07	9.5	0	0.5	0	0	9.5	9.5	0.5	0.5	0	9.5	9.5	9.5	0.5	0.5	0	0	0	0	4	3	1	0	0	0	0	0
2.7528e+07	9.66667	0	0.666667	0	0	9.66667	9.66667	0.666667	0.666667	0	9.66667	9.66667	9.66667	0.666667	0.666667	0	0	0	0	2.66667	2.66667	1	0	0	0	0	0
2.75286e+07	9.83333	0	0.833333	0	0	9.83333	9.83333	0.833333	0.833333	0	9.83333	9.83333	9.83333	0.833333	0.833333	0	0	0	0	1.33333	2.33333	1	0	0	0	0	0
2.75292e+07	10	0	1	0	0	10	10	1	1	0	10	10	10	1	1	0	0	0	0	0	2	1	0	0	0	0	0
2.75298e+07	10.5	0	1	0	0	10.5	10.5	1	1	0	10.5	10.5	10.5	1	1	0	0	0	0	0	1.66667	0.833333	0	0	0	0	0
2.75304e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	1.33333	0.666667	0	0	0	0	0
2.7531e+07	11.5	0	1	0	0	11.5	11.5	1	1	0	11.5	11.5	11.5	1	1	0	0	0	0	0	1	0.5	0	0	0	0	0
2.75316e+07	12	0	1	0	0	12	12	1	1	0	12	12	12	1	1	0	0	0	0	0	0.666667	0.333333	0	0	0	0	0
2.75322e+07	12.5	0	1	0	0	12.5	12.5	1	1	0	12.5	12.5	12.5	1	1	0	0	0	0	0	0.333333	0.166667	0	0	0	0	0
2.75328e+07	13	0	1	0	0	13	13	1	1	0	13	13	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2.75334e+07	12.8333	0	1	0	0	12.8333	12.8333	1	1	0	12.8333	12.8333	12.8333	1	1	0	0	0	0	0.166667	0	0	0	0	0	0	0
2.7534e+07	12.6667	0	1	0	0	12.6667	12.6667	1	1	0	12.6667	12.6667	12.6667	1	1	0	0	0	0	0.333333	0	0	0	0	0	0	0
2.75346e+07	12.5	0	1	0	0	12.5	12.5	1	1	0	12.5	12.5	12.5	1	1	0	0	0	0	0.5	0	0	0	0	0	0	0
2.75352e+07	12.3333	0	1	0	0	12.3333	12.3333	1	1	0	12.3333	12.3333	12.3333	1	1	0	0	0	0	0.666667	0	0	0	0	0	0	0
2.75358e+07	12.1667	0	1	0	0	12.1667	12.1667	1	1	0	12.1667	12.1667	12.1667	1	1	0	0	0	0	0.833333	0	0	0	0	0	0	0
2.75364e+07	12	0	1	0	0	12	12	1	1	0	12	12	12	1	1	0	0	0	0	1	0	0	0	0	0	0	0
2.7537e+07	11.5	0	1	0	0	11.5	11.5	1	1	0	11.5	11.5	11.5	1	1	0	0	0	0	1.33333	0.166667	0.333333	0	0	0	0	0
2.75376e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	1.66667	0.333333	0.666667	0	0	0	0	0
2.75382e+07	10.5	0	1	0	0	10.5	10.5	1	1	0	10.5	10.5	10.5	1	1	0	0	0	0	2	0.5	1	0	0	0	0	0
2.75388e+07	10	0	1	0	0	10	10	1	1	0	10	10	10	1	1	0	0	0	0	2.33333	0.666667	1.33333	0	0	0	0	0
2.75394e+07	9.5	0	1	0	0	9.5	9.5	1	1	0	9.5	9.5	9.5	1	1	0	0	0	0	2.66667	0.833333	1.66667	0	0	0	0	0
2.754e+07	9	0	1	0	0	9	9	1	1	0	9	9	9	1	1	0	0	0	0	3	1	2	0	0	0	0	0
2.75406e+07	8	0	0.833333	0	0	8	8	0.833333	0.833333	0	8	8	8	0.833333	0.833333	0	0	0	0	3.33333	2.33333	1.83333	0	0	0	0	0
2.75412e+07	7	0	0.666667	0	0	7	7	0.666667	0.666667	0	7	7	7	0.666667	0.666667	0	0	0	0	3.66667	3.66667	1.66667	0	0	0	0	0
2.75418e+07	6	0	0.5	0	0	6	6	0.5	0.5	0	6	6	6	0.5	0.5	0	0	0	0	4	5	1.5	0	0	0	0	0
2.75424e+07	5	0	0.333333	0	0	5	5	0.333333	0.333333	0	5	5	5	0.333333	0.333333	0	0	0	0	4.33333	6.33333	1.33333	0	0	0	0	0
2.7543e+07	4	0	0.166667	0	0	4	4	0.166667	0.166667	0	4	4	4	0.166667	0.166667	0	0	0	0	4.66667	7.66667	1.16667	0	0	0	0	0
2.75436e+07	3	0	0	0	0	3	3	0	0	0	3	3	3	0	0	0	0	0	0	5	9	1	0	0	0	0	0
2.75442e+07	2.5	0	0	0	0	2.5	2.5	0	0	0	2.5	2.5	2.5	0	0	0	0	0	0	4.66667	10	1	0	0	0	0	0
2.75448e+07	2	0	0	0	0	2	2	0	0	0	2	2	2	0	0	0	0	0	0	4.33333	11	1	0	0	0	0	0
2.75454e+07	1.5	0	0	0	0	1.5	1.5	0	0	0	1.5	1.5	1.5	0	0	0	0	0	0	4	12	1	0	0	0	0	0
2.7546e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	3.66667	13	1	0	0	0	0	0
2.75466e+07	0.5	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	3.33333	14	1	0	0	0	0	0
2.75472e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	1	0	0	0	0	0
2.75478e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83333	14.6667	1	0	0	0	0	0
2.75484e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	14.3333	1	0	0	0	0	0
2.7549e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	14	1	0	0	0	0	0
2.75496e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	13.6667	1	0	0	0	0	0
2.75502e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16667	13.3333	1	0	0	0	0	0
2.75508e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	1	0	0	0	0	0
2.75514e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83333	11.1667	1	0	0	0	0	0
