Time,occupancy.y[1],ou44Bdg.qGai_flow[1],ou44Bdg.qGai_flow[2],ou44Bdg.qGai_flow[3],conPIDrad.u_s
3.0972e+07,1.733843,0.009791113,0.009791113,0.0048955567,294.15
3.09723e+07,1.7268937,0.00975187,0.00975187,0.004875935,294.15
3.09726e+07,1.7199444,0.009712627,0.009712627,0.0048563136,294.15
3.09729e+07,1.7129952,0.009673384,0.009673384,0.004836692,294.15
3.09732e+07,1.7060459,0.009634142,0.009634142,0.004817071,294.15
3.09735e+07,1.6990966,0.009594899,0.009594899,0.0047974493,294.15
3.09738e+07,1.6921474,0.0095556555,0.0095556555,0.0047778278,294.15
3.09741e+07,1.6851981,0.009516412,0.009516412,0.004758206,294.15
3.09744e+07,1.6782488,0.009477169,0.009477169,0.0047385846,294.15
3.09747e+07,1.6712995,0.009437927,0.009437927,0.0047189635,294.15
3.0975e+07,1.6643503,0.009398684,0.009398684,0.004699342,294.15
3.09753e+07,1.657401,0.009359441,0.009359441,0.0046797204,294.15
3.09756e+07,1.6504517,0.009320198,0.009320198,0.004660099,294.15
3.09759e+07,1.6435025,0.0092809545,0.0092809545,0.0046404772,294.15
3.09762e+07,1.6365532,0.009241712,0.009241712,0.004620856,294.15
3.09765e+07,1.6296039,0.009202469,0.009202469,0.0046012346,294.15
3.09768e+07,1.6226547,0.009163226,0.009163226,0.004581613,294.15
3.09771e+07,1.6157054,0.009123983,0.009123983,0.0045619914,294.15
3.09774e+07,1.6087561,0.009084741,0.009084741,0.0045423703,294.15
3.09777e+07,1.6018068,0.0090454975,0.0090454975,0.0045227488,294.15
3.0978e+07,1.5948576,0.009006254,0.009006254,0.004503127,294.15
3.09783e+07,1.5879083,0.008967011,0.008967011,0.0044835056,294.15
3.09786e+07,1.580959,0.008927768,0.008927768,0.004463884,294.15
3.09789e+07,1.5740098,0.008888526,0.008888526,0.004444263,294.15
3.09792e+07,1.5670605,0.008849283,0.008849283,0.0044246414,294.15
3.09795e+07,1.5601112,0.00881004,0.00881004,0.00440502,294.15
3.09798e+07,1.5531619,0.0087707965,0.0087707965,0.0043853982,294.15
3.09801e+07,1.5462127,0.008731553,0.008731553,0.0043657767,294.15
3.09804e+07,1.5392634,0.008692311,0.008692311,0.0043461556,294.15
3.09807e+07,1.5323141,0.008653068,0.008653068,0.004326534,294.15
3.0981e+07,1.5253649,0.008613825,0.008613825,0.0043069124,294.15
3.09813e+07,1.5184156,0.008574582,0.008574582,0.004287291,294.15
3.09816e+07,1.5114663,0.0085353395,0.0085353395,0.0042676697,294.15
3.09819e+07,1.5045171,0.008496096,0.008496096,0.004248048,294.15
3.09822e+07,1.4975678,0.008456853,0.008456853,0.0042284266,294.15
3.09825e+07,1.4906185,0.00841761,0.00841761,0.004208805,294.15
3.09828e+07,1.4836692,0.008378367,0.008378367,0.0041891835,294.15
3.09831e+07,1.47672,0.008339125,0.008339125,0.0041695624,294.15
3.09834e+07,1.4697707,0.008299882,0.008299882,0.004149941,294.15
3.09837e+07,1.4628214,0.008260638,0.008260638,0.004130319,294.15
3.0984e+07,1.4558722,0.008221395,0.008221395,0.0041106977,294.15
3.09843e+07,1.4489229,0.008182152,0.008182152,0.004091076,294.15
3.09846e+07,1.4419736,0.00814291,0.00814291,0.004071455,294.15
3.09849e+07,1.4350244,0.008103667,0.008103667,0.0040518334,294.15
3.09852e+07,1.4280751,0.008064424,0.008064424,0.004032212,294.15
3.09855e+07,1.4211258,0.008025181,0.008025181,0.0040125903,294.15
3.09858e+07,1.4141765,0.007985938,0.007985938,0.003992969,294.15
3.09861e+07,1.4072273,0.007946695,0.007946695,0.0039733476,294.15
3.09864e+07,1.400278,0.007907452,0.007907452,0.003953726,294.15
3.09867e+07,1.3933287,0.007868209,0.007868209,0.0039341045,294.15
3.0987e+07,1.3863795,0.007828966,0.007828966,0.003914483,294.15
3.09873e+07,1.3794302,0.007789723,0.007789723,0.0038948616,294.15
3.09876e+07,1.3724809,0.0077504804,0.0077504804,0.0038752402,294.15
3.09879e+07,1.3655316,0.0077112373,0.0077112373,0.0038556186,294.15
3.09882e+07,1.3585824,0.0076719946,0.0076719946,0.0038359973,294.15
3.09885e+07,1.3516331,0.0076327515,0.0076327515,0.0038163757,294.15
3.09888e+07,1.3446838,0.0075935083,0.0075935083,0.0037967542,294.15
3.09891e+07,1.3377346,0.0075542657,0.0075542657,0.0037771328,294.15
3.09894e+07,1.3307853,0.0075150225,0.0075150225,0.0037575113,294.15
3.09897e+07,1.323836,0.00747578,0.00747578,0.00373789,294.15
3.099e+07,1.3168868,0.0074365367,0.0074365367,0.0037182684,294.15
3.09903e+07,1.3099375,0.007397294,0.007397294,0.003698647,294.15
3.09906e+07,1.3029882,0.007358051,0.007358051,0.0036790255,294.15
3.09909e+07,1.2960389,0.0073188078,0.0073188078,0.0036594039,294.15
3.09912e+07,1.2890897,0.007279565,0.007279565,0.0036397825,294.15
3.09915e+07,1.2821404,0.007240322,0.007240322,0.003620161,294.15
3.09918e+07,1.2751911,0.0072010793,0.0072010793,0.0036005396,294.15
3.09921e+07,1.2682419,0.007161836,0.007161836,0.003580918,294.15
3.09924e+07,1.2612926,0.0071225935,0.0071225935,0.0035612967,294.15
3.09927e+07,1.2543433,0.0070833503,0.0070833503,0.0035416752,294.15
3.0993e+07,1.247394,0.0070441077,0.0070441077,0.0035220538,294.15
3.09933e+07,1.2404448,0.0070048645,0.0070048645,0.0035024323,294.15
3.09936e+07,1.2334955,0.0069656214,0.0069656214,0.0034828107,294.15
3.09939e+07,1.2265462,0.0069263787,0.0069263787,0.0034631894,294.15
3.09942e+07,1.219597,0.0068871356,0.0068871356,0.0034435678,294.15
3.09945e+07,1.2126477,0.006847893,0.006847893,0.0034239464,294.15
3.09948e+07,1.2056984,0.0068086497,0.0068086497,0.0034043249,294.15
3.09951e+07,1.1987492,0.006769407,0.006769407,0.0033847035,294.15
3.09954e+07,1.1917999,0.006730164,0.006730164,0.003365082,294.15
3.09957e+07,1.1848506,0.006690921,0.006690921,0.0033454604,294.15
3.0996e+07,1.1779013,0.006651678,0.006651678,0.003325839,294.15
3.09963e+07,1.1709521,0.006612435,0.006612435,0.0033062175,294.15
3.09966e+07,1.1640028,0.0065731923,0.0065731923,0.0032865962,294.15
3.09969e+07,1.1570535,0.006533949,0.006533949,0.0032669746,294.15
3.09972e+07,1.1501043,0.0064947065,0.0064947065,0.0032473532,294.15
3.09975e+07,1.143155,0.0064554634,0.0064554634,0.0032277317,294.15
3.09978e+07,1.1362057,0.00641622,0.00641622,0.00320811,294.15
3.09981e+07,1.1292565,0.0063769775,0.0063769775,0.0031884888,294.15
3.09984e+07,1.1223072,0.0063377344,0.0063377344,0.0031688672,294.15
3.09987e+07,1.1153579,0.0062984917,0.0062984917,0.0031492459,294.15
3.0999e+07,1.1084086,0.0062592486,0.0062592486,0.0031296243,294.15
3.09993e+07,1.1014594,0.006220006,0.006220006,0.003110003,294.15
3.09996e+07,1.0945101,0.006180763,0.006180763,0.0030903814,288.15
3.09999e+07,1.0875608,0.0061415196,0.0061415196,0.0030707598,288.15
3.10002e+07,1.0806116,0.006102277,0.006102277,0.0030511385,288.15
3.10005e+07,1.0736623,0.006063034,0.006063034,0.003031517,288.15
3.10008e+07,1.066713,0.006023791,0.006023791,0.0030118956,288.15
3.10011e+07,1.0597637,0.005984548,0.005984548,0.002992274,288.15
3.10014e+07,1.0528145,0.0059453053,0.0059453053,0.0029726527,288.15
3.10017e+07,1.0458652,0.005906062,0.005906062,0.002953031,288.15
3.1002e+07,1.0389159,0.005866819,0.005866819,0.0029334095,288.15
3.10023e+07,1.0319667,0.0058275764,0.0058275764,0.0029137882,288.15
3.10026e+07,1.0250174,0.0057883332,0.0057883332,0.0028941666,288.15
3.10029e+07,1.0180681,0.0057490906,0.0057490906,0.0028745453,288.15
3.10032e+07,1.0111189,0.0057098474,0.0057098474,0.0028549237,288.15
3.10035e+07,1.0041696,0.0056706048,0.0056706048,0.0028353024,288.15
3.10038e+07,1.2401434,0.0070031625,0.0070031625,0.0035015813,288.15
3.10041e+07,1.8405018,0.010393422,0.010393422,0.005196711,288.15
3.10044e+07,2.4408603,0.013783681,0.013783681,0.0068918406,288.15
3.10047e+07,3.0412185,0.01717394,0.01717394,0.00858697,288.15
3.1005e+07,3.641577,0.0205642,0.0205642,0.0102821,288.15
3.10053e+07,4.2419353,0.023954459,0.023954459,0.011977229,288.15
3.10056e+07,4.8422937,0.027344719,0.027344719,0.013672359,288.15
3.10059e+07,5.442652,0.030734979,0.030734979,0.015367489,288.15
3.10062e+07,6.0430107,0.03412524,0.03412524,0.01706262,288.15
3.10065e+07,6.643369,0.037515495,0.037515495,0.018757747,288.15
3.10068e+07,7.2437277,0.040905755,0.040905755,0.020452878,288.15
3.10071e+07,7.844086,0.044296015,0.044296015,0.022148008,288.15
3.10074e+07,8.444445,0.047686275,0.047686275,0.023843138,288.15
3.10077e+07,9.044803,0.051076535,0.051076535,0.025538268,288.15
3.1008e+07,9.645162,0.05446679,0.05446679,0.027233396,288.15
3.10083e+07,10.24552,0.05785705,0.05785705,0.028928526,288.15
3.10086e+07,10.845879,0.06124731,0.06124731,0.030623656,288.15
3.10089e+07,11.446237,0.06463757,0.06463757,0.032318786,288.15
3.10092e+07,12.046595,0.06802783,0.06802783,0.034013916,288.15
3.10095e+07,12.646954,0.07141809,0.07141809,0.035709046,288.15
3.10098e+07,13.247312,0.07480835,0.07480835,0.037404176,288.15
3.10101e+07,13.847671,0.07819861,0.07819861,0.039099306,288.15
3.10104e+07,14.448029,0.081588864,0.081588864,0.040794432,288.15
3.10107e+07,15.048388,0.084979124,0.084979124,0.042489562,288.15
3.1011e+07,15.648746,0.088369384,0.088369384,0.044184692,288.15
3.10113e+07,16.249104,0.091759644,0.091759644,0.045879822,288.15
3.10116e+07,16.849463,0.095149904,0.095149904,0.047574952,288.15
3.10119e+07,17.449821,0.098540165,0.098540165,0.049270082,288.15
3.10122e+07,18.050179,0.101930425,0.101930425,0.050965212,288.15
3.10125e+07,18.650537,0.105320685,0.105320685,0.052660342,288.15
3.10128e+07,19.250896,0.108710945,0.108710945,0.054355472,288.15
3.10131e+07,19.851255,0.112101205,0.112101205,0.056050602,288.15
3.10134e+07,20.451612,0.115491465,0.115491465,0.057745732,288.15
3.10137e+07,21.051971,0.11888172,0.11888172,0.05944086,288.15
3.1014e+07,21.65233,0.12227198,0.12227198,0.06113599,288.15
3.10143e+07,22.252687,0.12566224,0.12566224,0.06283112,288.15
3.10146e+07,22.853046,0.1290525,0.1290525,0.06452625,288.15
3.10149e+07,23.453405,0.13244276,0.13244276,0.06622138,288.15
3.10152e+07,24.053764,0.13583301,0.13583301,0.067916505,288.15
3.10155e+07,24.654121,0.13922328,0.13922328,0.06961164,288.15
3.10158e+07,25.25448,0.14261353,0.14261353,0.071306765,288.15
3.10161e+07,25.85484,0.1460038,0.1460038,0.0730019,288.15
3.10164e+07,26.455196,0.14939405,0.14939405,0.074697025,288.15
3.10167e+07,27.055555,0.15278432,0.15278432,0.07639216,288.15
3.1017e+07,27.655914,0.15617457,0.15617457,0.078087285,288.15
3.10173e+07,28.256273,0.15956484,0.15956484,0.07978242,288.15
3.10176e+07,28.85663,0.16295509,0.16295509,0.081477545,288.15
3.10179e+07,29.45699,0.16634536,0.16634536,0.08317268,288.15
3.10182e+07,30.057348,0.16973561,0.16973561,0.084867805,288.15
3.10185e+07,30.657705,0.17312586,0.17312586,0.08656293,288.15
3.10188e+07,31.258064,0.17651613,0.17651613,0.088258065,288.15
3.10191e+07,31.858423,0.17990638,0.17990638,0.08995319,288.15
3.10194e+07,32.458782,0.18329665,0.18329665,0.091648325,288.15
3.10197e+07,33.05914,0.1866869,0.1866869,0.09334345,288.15
3.102e+07,33.659496,0.19007717,0.19007717,0.095038585,288.15
3.10203e+07,34.259857,0.19346742,0.19346742,0.09673371,288.15
3.10206e+07,34.860214,0.19685769,0.19685769,0.098428845,288.15
3.10209e+07,35.460575,0.20024794,0.20024794,0.10012397,288.15
3.10212e+07,36.060932,0.20363821,0.20363821,0.101819105,288.15
3.10215e+07,36.66129,0.20702846,0.20702846,0.10351423,288.15
3.10218e+07,37.26165,0.21041872,0.21041872,0.10520936,288.15
3.10221e+07,37.862007,0.21380898,0.21380898,0.10690449,288.15
3.10224e+07,38.462364,0.21719924,0.21719924,0.10859962,288.15
3.10227e+07,39.062725,0.2205895,0.2205895,0.11029475,288.15
3.1023e+07,39.663082,0.22397976,0.22397976,0.11198988,288.15
3.10233e+07,40.26344,0.22737002,0.22737002,0.11368501,288.15
3.10236e+07,40.8638,0.23076028,0.23076028,0.11538014,288.15
3.10239e+07,41.464157,0.23415054,0.23415054,0.11707527,288.15
3.10242e+07,42.064518,0.2375408,0.2375408,0.1187704,288.15
3.10245e+07,42.664875,0.24093105,0.24093105,0.120465524,288.15
3.10248e+07,43.265232,0.24432132,0.24432132,0.12216066,288.15
3.10251e+07,43.865593,0.24771157,0.24771157,0.123855785,288.15
3.10254e+07,44.46595,0.25110182,0.25110182,0.12555091,288.15
3.10257e+07,45.066307,0.2544921,0.2544921,0.12724605,288.15
3.1026e+07,45.666668,0.25788236,0.25788236,0.12894118,288.15
3.10263e+07,46.267025,0.2612726,0.2612726,0.1306363,288.15
3.10266e+07,46.867382,0.26466286,0.26466286,0.13233143,288.15
3.10269e+07,47.467743,0.26805314,0.26805314,0.13402657,288.15
3.10272e+07,48.0681,0.2714434,0.2714434,0.1357217,288.15
3.10275e+07,48.668457,0.27483365,0.27483365,0.13741682,288.15
3.10278e+07,49.268818,0.2782239,0.2782239,0.13911195,288.15
3.10281e+07,49.869175,0.28161415,0.28161415,0.14080708,288.15
3.10284e+07,50.469536,0.28500444,0.28500444,0.14250222,288.15
3.10287e+07,51.069893,0.2883947,0.2883947,0.14419734,288.15
3.1029e+07,51.67025,0.29178494,0.29178494,0.14589247,288.15
3.10293e+07,52.27061,0.2951752,0.2951752,0.1475876,288.15
3.10296e+07,52.870968,0.29856548,0.29856548,0.14928274,288.15
3.10299e+07,53.471325,0.30195573,0.30195573,0.15097786,288.15
3.10302e+07,54.071686,0.30534598,0.30534598,0.15267299,288.15
3.10305e+07,54.672043,0.30873623,0.30873623,0.15436812,288.15
3.10308e+07,55.2724,0.3121265,0.3121265,0.15606324,288.15
3.10311e+07,55.87276,0.31551677,0.31551677,0.15775838,288.15
3.10314e+07,56.473118,0.31890702,0.31890702,0.15945351,288.15
3.10317e+07,57.073475,0.32229728,0.32229728,0.16114864,288.15
3.1032e+07,57.673836,0.32568753,0.32568753,0.16284376,288.15
3.10323e+07,58.274193,0.3290778,0.3290778,0.1645389,288.15
3.10326e+07,58.874554,0.33246806,0.33246806,0.16623403,288.15
3.10329e+07,59.47491,0.33585832,0.33585832,0.16792916,288.15
3.10332e+07,60.075268,0.33924857,0.33924857,0.16962428,288.15
3.10335e+07,60.67563,0.34263885,0.34263885,0.17131943,288.15
3.10338e+07,61.275986,0.3460291,0.3460291,0.17301455,288.15
3.10341e+07,61.876343,0.34941936,0.34941936,0.17470968,288.15
3.10344e+07,62.476704,0.3528096,0.3528096,0.1764048,288.15
3.10347e+07,63.07706,0.35619986,0.35619986,0.17809993,288.15
3.1035e+07,63.677418,0.35959014,0.35959014,0.17979507,288.15
3.10353e+07,64.27778,0.3629804,0.3629804,0.1814902,288.15
3.10356e+07,64.878136,0.36637065,0.36637065,0.18318532,288.15
3.10359e+07,65.47849,0.3697609,0.3697609,0.18488045,288.15
3.10362e+07,66.07885,0.37315118,0.37315118,0.18657559,288.15
3.10365e+07,66.679214,0.37654144,0.37654144,0.18827072,288.15
3.10368e+07,67.27957,0.3799317,0.3799317,0.18996584,288.15
3.10371e+07,67.87993,0.38332194,0.38332194,0.19166097,288.15
3.10374e+07,68.156746,0.38488516,0.38488516,0.19244258,288.15
3.10377e+07,68.352684,0.38599163,0.38599163,0.19299582,288.15
3.1038e+07,68.54862,0.3870981,0.3870981,0.19354905,288.15
3.10383e+07,68.74456,0.38820454,0.38820454,0.19410227,288.15
3.10386e+07,68.94049,0.38931102,0.38931102,0.19465551,288.15
3.10389e+07,69.13643,0.3904175,0.3904175,0.19520874,288.15
3.10392e+07,69.33237,0.39152396,0.39152396,0.19576198,288.15
3.10395e+07,69.528305,0.3926304,0.3926304,0.1963152,288.15
3.10398e+07,69.724236,0.39373687,0.39373687,0.19686843,288.15
3.10401e+07,69.92017,0.39484334,0.39484334,0.19742167,288.15
3.10404e+07,70.11611,0.3959498,0.3959498,0.1979749,288.15
3.10407e+07,70.31205,0.39705625,0.39705625,0.19852813,288.15
3.1041e+07,70.50798,0.39816272,0.39816272,0.19908136,288.15
3.10413e+07,70.70392,0.3992692,0.3992692,0.1996346,288.15
3.10416e+07,70.89986,0.40037566,0.40037566,0.20018783,288.15
3.10419e+07,71.095795,0.4014821,0.4014821,0.20074105,288.15
3.10422e+07,71.291725,0.40258858,0.40258858,0.20129429,288.15
3.10425e+07,71.48766,0.40369505,0.40369505,0.20184752,288.15
3.10428e+07,71.6836,0.4048015,0.4048015,0.20240074,294.15
3.10431e+07,71.87953,0.40590796,0.40590796,0.20295398,294.15
3.10434e+07,72.07547,0.40701443,0.40701443,0.20350721,294.15
3.10437e+07,72.27141,0.4081209,0.4081209,0.20406045,294.15
3.1044e+07,72.46735,0.40922734,0.40922734,0.20461367,294.15
3.10443e+07,72.66328,0.4103338,0.4103338,0.2051669,294.15
3.10446e+07,72.859215,0.41144028,0.41144028,0.20572014,294.15
3.10449e+07,73.05515,0.41254675,0.41254675,0.20627338,294.15
3.10452e+07,73.25109,0.4136532,0.4136532,0.2068266,294.15
3.10455e+07,73.44702,0.41475967,0.41475967,0.20737983,294.15
3.10458e+07,73.64296,0.41586614,0.41586614,0.20793307,294.15
3.10461e+07,73.8389,0.4169726,0.4169726,0.2084863,294.15
3.10464e+07,74.034836,0.41807905,0.41807905,0.20903952,294.15
3.10467e+07,74.23077,0.41918552,0.41918552,0.20959276,294.15
3.1047e+07,74.426704,0.420292,0.420292,0.210146,294.15
3.10473e+07,74.62264,0.42139846,0.42139846,0.21069923,294.15
3.10476e+07,74.81858,0.4225049,0.4225049,0.21125245,294.15
3.10479e+07,75.01451,0.42361137,0.42361137,0.21180569,294.15
3.10482e+07,75.21045,0.42471784,0.42471784,0.21235892,294.15
3.10485e+07,75.40639,0.42582428,0.42582428,0.21291214,294.15
3.10488e+07,75.602325,0.42693076,0.42693076,0.21346538,294.15
3.10491e+07,75.798256,0.42803723,0.42803723,0.21401861,294.15
3.10494e+07,75.994194,0.4291437,0.4291437,0.21457185,294.15
3.10497e+07,76.19013,0.43025014,0.43025014,0.21512507,294.15
3.105e+07,76.38607,0.4313566,0.4313566,0.2156783,294.15
3.10503e+07,76.582,0.43246308,0.43246308,0.21623154,294.15
3.10506e+07,76.77794,0.43356955,0.43356955,0.21678478,294.15
3.10509e+07,76.97388,0.434676,0.434676,0.217338,294.15
3.10512e+07,77.169815,0.43578246,0.43578246,0.21789123,294.15
3.10515e+07,77.365746,0.43688893,0.43688893,0.21844447,294.15
3.10518e+07,77.56168,0.4379954,0.4379954,0.2189977,294.15
3.10521e+07,77.75762,0.43910185,0.43910185,0.21955092,294.15
3.10524e+07,77.95355,0.44020832,0.44020832,0.22010416,294.15
3.10527e+07,78.14949,0.4413148,0.4413148,0.2206574,294.15
3.1053e+07,78.34543,0.44242123,0.44242123,0.22121061,294.15
3.10533e+07,78.54137,0.4435277,0.4435277,0.22176385,294.15
3.10536e+07,78.7373,0.44463417,0.44463417,0.22231708,294.15
3.10539e+07,78.933235,0.44574064,0.44574064,0.22287032,294.15
3.10542e+07,79.12917,0.44684708,0.44684708,0.22342354,294.15
3.10545e+07,79.32511,0.44795355,0.44795355,0.22397678,294.15
3.10548e+07,79.52104,0.44906002,0.44906002,0.22453001,294.15
3.10551e+07,79.71698,0.4501665,0.4501665,0.22508325,294.15
3.10554e+07,79.91292,0.45127293,0.45127293,0.22563647,294.15
3.10557e+07,80.10886,0.4523794,0.4523794,0.2261897,294.15
3.1056e+07,80.30479,0.45348588,0.45348588,0.22674294,294.15
3.10563e+07,80.500725,0.45459235,0.45459235,0.22729617,294.15
3.10566e+07,80.69666,0.4556988,0.4556988,0.2278494,294.15
3.10569e+07,80.8926,0.45680526,0.45680526,0.22840263,294.15
3.10572e+07,81.08853,0.45791173,0.45791173,0.22895586,294.15
3.10575e+07,81.28447,0.45901817,0.45901817,0.22950909,294.15
3.10578e+07,81.48041,0.46012464,0.46012464,0.23006232,294.15
3.10581e+07,81.676346,0.4612311,0.4612311,0.23061556,294.15
3.10584e+07,81.87228,0.46233758,0.46233758,0.23116879,294.15
3.10587e+07,82.068214,0.46344402,0.46344402,0.23172201,294.15
3.1059e+07,82.26415,0.4645505,0.4645505,0.23227525,294.15
3.10593e+07,82.46009,0.46565697,0.46565697,0.23282848,294.15
3.10596e+07,82.65602,0.46676344,0.46676344,0.23338172,294.15
3.10599e+07,82.85196,0.46786988,0.46786988,0.23393494,294.15
3.10602e+07,83.0479,0.46897635,0.46897635,0.23448817,294.15
3.10605e+07,83.243835,0.47008282,0.47008282,0.23504141,294.15
3.10608e+07,83.439766,0.4711893,0.4711893,0.23559465,294.15
3.10611e+07,83.635704,0.47229573,0.47229573,0.23614787,294.15
3.10614e+07,83.83164,0.4734022,0.4734022,0.2367011,294.15
3.10617e+07,84.02757,0.47450867,0.47450867,0.23725434,294.15
3.1062e+07,84.22351,0.4756151,0.4756151,0.23780756,294.15
3.10623e+07,84.41945,0.47672158,0.47672158,0.23836079,294.15
3.10626e+07,84.61539,0.47782806,0.47782806,0.23891403,294.15
3.10629e+07,84.81132,0.47893453,0.47893453,0.23946726,294.15
3.10632e+07,85.007256,0.48004097,0.48004097,0.24002048,294.15
3.10635e+07,85.20319,0.48114744,0.48114744,0.24057372,294.15
3.10638e+07,85.39913,0.4822539,0.4822539,0.24112695,294.15
3.10641e+07,85.59506,0.48336038,0.48336038,0.24168019,294.15
3.10644e+07,85.791,0.48446682,0.48446682,0.24223341,294.15
3.10647e+07,85.98694,0.4855733,0.4855733,0.24278665,294.15
3.1065e+07,86.18288,0.48667976,0.48667976,0.24333988,294.15
3.10653e+07,86.37881,0.48778623,0.48778623,0.24389312,294.15
3.10656e+07,86.574745,0.48889267,0.48889267,0.24444634,294.15
3.10659e+07,86.77068,0.48999915,0.48999915,0.24499957,294.15
3.10662e+07,86.96662,0.49110562,0.49110562,0.24555281,294.15
3.10665e+07,87.16255,0.4922121,0.4922121,0.24610604,294.15
3.10668e+07,87.35849,0.49331853,0.49331853,0.24665926,294.15
3.10671e+07,87.55443,0.494425,0.494425,0.2472125,294.15
3.10674e+07,87.75037,0.49553147,0.49553147,0.24776573,294.15
3.10677e+07,87.9463,0.4966379,0.4966379,0.24831896,294.15
3.1068e+07,88.142235,0.49774438,0.49774438,0.24887219,294.15
3.10683e+07,88.33817,0.49885085,0.49885085,0.24942543,294.15
3.10686e+07,88.53411,0.49995732,0.49995732,0.24997866,294.15
3.10689e+07,88.73004,0.50106376,0.50106376,0.25053188,294.15
3.10692e+07,88.92598,0.50217026,0.50217026,0.25108513,294.15
3.10695e+07,89.12192,0.5032767,0.5032767,0.25163835,294.15
3.10698e+07,89.31785,0.50438315,0.50438315,0.25219157,294.15
3.10701e+07,89.51379,0.50548965,0.50548965,0.25274482,294.15
3.10704e+07,89.709724,0.5065961,0.5065961,0.25329804,294.15
3.10707e+07,89.90566,0.5077025,0.5077025,0.25385126,294.15
3.1071e+07,90.10159,0.50880903,0.50880903,0.25440452,294.15
3.10713e+07,90.29753,0.5099155,0.5099155,0.25495774,294.15
3.10716e+07,90.49347,0.5110219,0.5110219,0.25551096,294.15
3.10719e+07,90.68941,0.5121284,0.5121284,0.2560642,294.15
3.10722e+07,90.88534,0.51323485,0.51323485,0.25661743,294.15
3.10725e+07,91.081276,0.51434135,0.51434135,0.25717068,294.15
3.10728e+07,91.277214,0.5154478,0.5154478,0.2577239,294.15
3.10731e+07,91.47315,0.51655424,0.51655424,0.25827712,294.15
3.10734e+07,91.66908,0.51766074,0.51766074,0.25883037,294.15
3.10737e+07,91.86502,0.5187672,0.5187672,0.2593836,294.15
3.1074e+07,92.06096,0.5198736,0.5198736,0.2599368,294.15
3.10743e+07,92.2569,0.5209801,0.5209801,0.26049006,294.15
3.10746e+07,92.45283,0.52208656,0.52208656,0.26104328,294.15
3.10749e+07,92.648766,0.52319306,0.52319306,0.26159653,294.15
3.10752e+07,92.8447,0.5242995,0.5242995,0.26214975,294.15
3.10755e+07,93.04064,0.52540594,0.52540594,0.26270297,294.15
3.10758e+07,93.23657,0.52651244,0.52651244,0.26325622,294.15
3.10761e+07,93.43251,0.5276189,0.5276189,0.26380944,294.15
3.10764e+07,93.62845,0.5287253,0.5287253,0.26436266,294.15
3.10767e+07,93.82439,0.5298318,0.5298318,0.2649159,294.15
3.1077e+07,94.02032,0.53093827,0.53093827,0.26546913,294.15
3.10773e+07,94.216255,0.5320447,0.5320447,0.26602235,294.15
3.10776e+07,94.41219,0.5331512,0.5331512,0.2665756,294.15
3.10779e+07,94.60813,0.53425765,0.53425765,0.26712883,294.15
3.10782e+07,94.80406,0.53536415,0.53536415,0.26768208,294.15
3.10785e+07,95,0.5364706,0.5364706,0.2682353,294.15
3.10788e+07,95.19594,0.53757703,0.53757703,0.26878852,294.15
3.10791e+07,95.39187,0.53868353,0.53868353,0.26934177,294.15
3.10794e+07,95.58781,0.53979,0.53979,0.269895,294.15
3.10797e+07,95.783745,0.5408964,0.5408964,0.2704482,294.15
3.108e+07,95.97968,0.5420029,0.5420029,0.27100146,294.15
3.10803e+07,96.17561,0.54310936,0.54310936,0.27155468,294.15
3.10806e+07,96.37155,0.54421586,0.54421586,0.27210793,294.15
3.10809e+07,96.56749,0.5453223,0.5453223,0.27266115,294.15
3.10812e+07,96.76343,0.54642874,0.54642874,0.27321437,294.15
3.10815e+07,96.95936,0.54753524,0.54753524,0.27376762,294.15
3.10818e+07,97.1553,0.5486417,0.5486417,0.27432084,294.15
3.10821e+07,97.351234,0.5497481,0.5497481,0.27487406,294.15
3.10824e+07,97.54717,0.5508546,0.5508546,0.2754273,294.15
3.10827e+07,97.7431,0.55196106,0.55196106,0.27598053,294.15
3.1083e+07,97.93904,0.5530675,0.5530675,0.27653375,294.15
3.10833e+07,98.13498,0.554174,0.554174,0.277087,294.15
3.10836e+07,98.33092,0.55528045,0.55528045,0.27764022,294.15
3.10839e+07,98.52685,0.55638695,0.55638695,0.27819347,294.15
3.10842e+07,98.722786,0.5574934,0.5574934,0.2787467,294.15
3.10845e+07,98.918724,0.5585998,0.5585998,0.2792999,294.15
3.10848e+07,99.11466,0.55970633,0.55970633,0.27985317,294.15
3.10851e+07,99.31059,0.5608128,0.5608128,0.2804064,294.15
3.10854e+07,99.50653,0.5619192,0.5619192,0.2809596,294.15
3.10857e+07,99.70247,0.5630257,0.5630257,0.28151286,294.15
3.1086e+07,99.89841,0.56413215,0.56413215,0.28206608,288.15
3.10863e+07,100.09434,0.5652386,0.5652386,0.2826193,288.15
3.10866e+07,100.290276,0.5663451,0.5663451,0.28317255,288.15
3.10869e+07,100.48621,0.56745154,0.56745154,0.28372577,288.15
3.10872e+07,100.68215,0.56855804,0.56855804,0.28427902,288.15
3.10875e+07,100.87808,0.5696645,0.5696645,0.28483224,288.15
3.10878e+07,101.07402,0.5707709,0.5707709,0.28538546,288.15
3.10881e+07,101.26996,0.5718774,0.5718774,0.2859387,288.15
3.10884e+07,101.46589,0.57298386,0.57298386,0.28649193,288.15
3.10887e+07,101.66183,0.5740903,0.5740903,0.28704515,288.15
3.1089e+07,101.857765,0.5751968,0.5751968,0.2875984,288.15
